ref_id,head,tail,start codon,stop codon
Y67D8A.2e.1,1.0,1854,1,1854
Y67D8A.2f.1,1.0,1596,1,1596
Y67D8A.2g.1,1.0,1656,1,1656
Y67D8A.2h.1,1.0,1458,1,1458
Y67D8A.2i.1,1.0,1518,1,1518
Y67D8A.2j.1,1.0,834,1,834
Y67D8A.2k.1,1.0,765,1,765
Y67D8A.2l.1,1.0,255,1,255
Y67D8A.3.1,1.0,1090,82,846
Y67D8B.1a.1,1.0,1236,67,1236
Y67D8B.1b.1,1.0,1208,45,1208
Y67D8B.2.1,1.0,1156,14,1087
Y67D8B.3.1,1.0,476,26,385
Y67D8B.4a.1,1.0,613,27,344
Y67D8B.4b.1,1.0,538,27,263
Y67D8B.5.1,1.0,668,26,607
Y67D8C.10a.1,1.0,4405,220,3702
Y67D8C.10a.2,1.0,3878,187,3669
Y67D8C.10a.3,1.0,3757,66,3548
Y67D8C.10a.4,1.0,3709,18,3500
Y67D8C.10b.1,1.0,4601,220,3924
Y67D8C.10b.2,1.0,4509,128,3832
Y67D8C.10b.3,1.0,4451,70,3774
Y67D8C.10b.4,1.0,4388,7,3711
Y67D8C.10c.1,1.0,4334,218,3631
Y67D8C.10d.1,1.0,3576,64,3576
Y67D8C.10e.1,1.0,3084,1,3084
Y67D8C.2.1,1.0,1620,1,1620
Y67D8C.22a.1,1.0,805,128,805
Y67D8C.22b.1,1.0,201,1,201
Y67D8C.3a.1,1.0,2098,1,1989
Y67D8C.3b.1,1.0,1939,7,1845
Y67D8C.3c.1,1.0,2403,3,2309
Y67D8C.3d.1,1.0,132,1,132
Y67D8C.5a.1,1.0,13147,134,12667
Y67D8C.5b.1,1.0,12540,1,12540
Y67D8C.5c.1,1.0,13047,70,12612
Y67D8C.5d.1,1.0,12549,1,12549
Y67D8C.5e.1,1.0,12978,1,12543
Y67D8C.5f.1,1.0,12549,1,12549
Y67D8C.5g.1,1.0,13028,1,12552
Y67D8C.5h.1,1.0,12558,1,12558
Y67D8C.6.1,1.0,818,24,818
Y67D8C.7.1,1.0,569,39,515
Y67D8C.8.1,1.0,753,410,619
Y67D8C.9a.1,1.0,3526,74,3337
Y67D8C.9b.1,1.0,3706,76,3510
Y67H2A.1.1,1.0,2394,10,2133
Y67H2A.10a.1,1.0,2183,54,1880
Y67H2A.10b.1,1.0,2182,59,1876
Y67H2A.10c.1,1.0,72,1,72
Y67H2A.2a.1,1.0,1726,1,1662
Y67H2A.2b.1,1.0,156,1,156
Y67H2A.2c.1,1.0,633,1,633
Y67H2A.2d.1,1.0,676,24,605
Y67H2A.4c.1,1.0,1787,67,495
Y67H2A.4c.2,1.0,1856,34,462
Y67H2A.4d.1,1.0,1666,9,1613
Y67H2A.5.1,1.0,438,1,438
Y67H2A.6a.1,1.0,1468,7,1287
Y67H2A.6b.1,1.0,1473,7,1302
Y67H2A.7a.1,1.0,2202,7,2085
Y67H2A.7b.1,1.0,2227,732,2135
Y67H2A.7b.2,1.0,2003,496,1899
Y67H2A.7b.3,1.0,2124,606,2009
Y67H2A.7b.4,1.0,1823,305,1708
Y67H2A.8.1,1.0,1416,3,1211
Y68A4A.10a.1,1.0,1437,58,1437
Y68A4A.10b.1,1.0,882,1,882
Y68A4A.13.1,1.0,377,30,233
Y68A4A.2.1,1.0,934,1,930
Y68A4A.3.1,1.0,972,1,972
Y68A4A.6.1,1.0,1188,193,1167
Y68A4A.7.1,1.0,1059,1,1059
Y68A4A.9.1,1.0,978,1,978
Y68A4B.1.1,1.0,644,1,534
Y68A4B.2.1,1.0,799,1,630
Y68A4B.3.1,1.0,786,7,660
Y69A2AL.1.1,1.0,1327,15,1229
Y69A2AL.2.1,1.0,582,3,476
Y69A2AR.12.1,1.0,1666,1,1539
Y69A2AR.15.1,1.0,1606,26,1423
Y69A2AR.16a.1,1.0,3566,15,3377
Y69A2AR.16b.1,1.0,2790,1,2790
Y69A2AR.16c.1,1.0,1854,1,1854
Y69A2AR.16d.1,1.0,585,1,585
Y69A2AR.18.1,1.0,1172,15,914
Y69A2AR.18.2,1.0,1094,8,907
Y69A2AR.19a.1,1.0,4170,31,4047
Y69A2AR.19b.1,1.0,4111,31,4026
Y69A2AR.19c.1,1.0,3777,1,3777
Y69A2AR.1a.1,1.0,1552,16,1476
Y69A2AR.1b.1,1.0,1504,1,1452
Y69A2AR.1g.1,1.0,942,1,942
Y69A2AR.1h.1,1.0,429,1,429
Y69A2AR.1i.1,1.0,345,1,345
Y69A2AR.21.1,1.0,553,8,517
Y69A2AR.22.1,1.0,696,39,647
Y69A2AR.23.1,1.0,612,43,585
Y69A2AR.24.1,1.0,78,1,78
Y69A2AR.25.1,1.0,1068,1,1014
Y69A2AR.26.1,1.0,1136,1,918
Y69A2AR.28.1,1.0,449,5,331
Y69A2AR.29.1,1.0,730,58,612
Y69A2AR.2a.1,1.0,2315,9,1709
Y69A2AR.2b.1,1.0,530,9,482
Y69A2AR.2c.1,1.0,600,1,600
Y69A2AR.2d.1,1.0,2310,866,1711
Y69A2AR.2d.2,1.0,2322,877,1722
Y69A2AR.3.1,1.0,348,3,254
Y69A2AR.30a.1,1.0,947,15,626
Y69A2AR.30a.2,1.0,1004,70,681
Y69A2AR.30b.1,1.0,1812,16,366
Y69A2AR.30c.1,1.0,423,1,423
Y69A2AR.31.1,1.0,3347,38,3238
Y69A2AR.32a.1,1.0,1283,1,1155
Y69A2AR.32b.1,1.0,651,1,651
Y69A2AR.32c.1,1.0,147,1,147
Y69A2AR.4.1,1.0,1935,115,1797
Y69A2AR.4.2,1.0,1842,22,1704
Y69A2AR.46.1,1.0,245,40,141
Y69A2AR.47.1,1.0,213,1,213
Y69A2AR.5.1,1.0,1091,9,977
Y69A2AR.50.1,1.0,75,1,75
Y69A2AR.51.1,1.0,75,1,75
Y69A2AR.6.1,1.0,1005,11,796
Y69A2AR.7a.1,1.0,1382,10,792
Y69A2AR.7b.1,1.0,645,1,645
Y69A2AR.7c.1,1.0,564,1,564
Y69E1A.1.1,1.0,1123,114,1082
Y69E1A.1.2,1.0,1078,73,1041
Y69E1A.2.1,1.0,1226,69,1169
Y69E1A.3.1,1.0,1767,63,1706
Y69E1A.4.1,1.0,1223,43,1170
Y69E1A.5.1,1.0,627,13,531
Y69E1A.6a.1,1.0,1044,1,1044
Y69E1A.6b.1,1.0,891,1,891
Y69E1A.7a.1,1.0,1392,1,1266
Y69E1A.7b.1,1.0,969,1,969
Y69E1A.7c.1,1.0,1285,45,1169
Y69E1A.8.1,1.0,1216,67,1161
Y69F12A.1.1,1.0,1181,10,1158
Y69F12A.2a.1,1.0,1541,9,1508
Y69F12A.2b.1,1.0,1584,16,1308
Y69F12A.3.1,1.0,132,1,132
Y69H2.10a.1,1.0,1819,1,1719
Y69H2.10c.1,1.0,2691,1421,2644
Y69H2.10c.2,1.0,1342,90,1313
Y69H2.10c.3,1.0,1830,573,1796
Y69H2.10d.1,1.0,1123,8,1054
Y69H2.11.1,1.0,2842,34,2802
Y69H2.12.1,1.0,2760,1,2760
Y69H2.14.1,1.0,1053,1,1017
Y69H2.15.1,1.0,1509,13,1383
Y69H2.17.1,1.0,676,124,636
Y69H2.1a.1,1.0,1086,21,1052
Y69H2.1b.1,1.0,417,1,417
Y69H2.2.1,1.0,2966,176,2941
Y69H2.3a.1,1.0,1712,21,1601
Y69H2.3b.1,1.0,2516,23,2413
Y69H2.3c.1,1.0,2312,21,2216
Y69H2.3d.1,1.0,1429,21,1319
Y69H2.3e.1,1.0,1909,23,1798
Y69H2.3g.1,1.0,1411,23,1306
Y69H2.3h.1,1.0,1881,14,1774
Y69H2.3i.1,1.0,1698,23,1588
Y69H2.3j.1,1.0,2612,31,2511
Y69H2.3k.1,1.0,2405,23,2308
Y69H2.6.1,1.0,944,6,884
Y69H2.7a.1,1.0,1608,33,1460
Y69H2.7b.1,1.0,1614,76,1512
Y69H2.8.1,1.0,1027,1,996
Y69H2.9.1,1.0,1642,50,994
Y6B3A.1a.1,1.0,5143,28,4812
Y6B3A.1b.1,1.0,1656,1,1656
Y6B3B.1.1,1.0,5977,1,5733
Y6B3B.10.1,1.0,1233,57,1139
Y6B3B.11.1,1.0,1389,1,1389
Y6B3B.4.1,1.0,3943,8,3943
Y6B3B.5a.1,1.0,1210,89,1108
Y6B3B.5a.2,1.0,1168,47,1066
Y6B3B.5b.1,1.0,1047,1,1047
Y6B3B.7a.1,1.0,799,158,640
Y6B3B.7a.2,1.0,688,51,533
Y6B3B.7b.1,1.0,785,193,642
Y6B3B.7b.2,1.0,633,52,501
Y6B3B.9a.1,1.0,1722,1,1458
Y6B3B.9b.1,1.0,114,1,114
Y6D11A.1.1,1.0,1764,5,730
Y6D11A.2.1,1.0,1046,5,910
Y6D1A.1.1,1.0,1727,17,1630
Y6D1A.2.1,1.0,1076,178,930
Y6E2A.1.1,1.0,924,1,924
Y6E2A.10.1,1.0,832,28,789
Y6E2A.2.1,1.0,1017,1,1017
Y6E2A.4.1,1.0,2644,1005,2603
Y6E2A.4.2,1.0,1646,7,1605
Y6E2A.5.1,1.0,1419,5,1348
Y6E2A.6.1,1.0,1074,1,1074
Y6E2A.7.1,1.0,1066,11,1066
Y6E2A.8.1,1.0,1298,9,1259
Y6E2A.9a.1,1.0,1043,27,1016
Y6E2A.9b.1,1.0,606,1,606
Y6G8.14.1,1.0,516,5,475
Y6G8.15.1,1.0,514,8,463
Y6G8.16.1,1.0,511,14,469
Y6G8.2a.1,1.0,2224,369,2144
Y6G8.3.1,1.0,1026,107,841
Y6G8.4.1,1.0,987,1,987
Y6G8.5a.1,1.0,483,1,483
Y6G8.6.1,1.0,382,68,382
Y6G8.8.1,1.0,1206,1,1206
Y70C5A.2.1,1.0,1068,1,1068
Y70C5A.3.1,1.0,2209,23,2173
Y70C5A.4.1,1.0,264,1,264
Y70C5B.1.1,1.0,513,1,513
Y70C5B.2.1,1.0,663,1,663
Y70C5C.1.1,1.0,3135,119,3076
Y70C5C.2.1,1.0,1285,3,1247
Y70C5C.4.1,1.0,984,1,984
Y70C5C.6.1,1.0,1138,18,1046
Y70D2A.1.1,1.0,3684,2089,3408
Y70D2A.1.2,1.0,1740,149,1468
Y70D2A.2.1,1.0,1751,34,1539
Y70G10A.3.1,1.0,2708,1,2073
Y70G10A.4.1,1.0,665,259,498
Y71A12B.10a.1,1.0,1764,604,1632
Y71A12B.11.1,1.0,961,18,878
Y71A12B.12a.1,1.0,2360,137,2302
Y71A12B.12b.1,1.0,1761,1,1761
Y71A12B.17a.1,1.0,2863,47,2785
Y71A12B.17b.1,1.0,3864,1037,3784
Y71A12B.1a.1,1.0,816,18,758
Y71A12B.1c.1,1.0,555,1,555
Y71A12B.23.1,1.0,395,64,333
Y71A12B.24.1,1.0,555,9,371
Y71A12B.24.2,1.0,710,6,368
Y71A12B.4.1,1.0,6013,85,5859
Y71A12B.5.1,1.0,864,1,864
Y71A12B.6.1,1.0,951,1,951
Y71A12B.8.1,1.0,1221,1,1068
Y71A12B.9.1,1.0,2461,3,1655
Y71A12C.1.1,1.0,1023,1,1023
Y71A12C.2.1,1.0,876,6,767
Y71D11A.1a.1,1.0,8920,1,8682
Y71D11A.1b.1,1.0,5979,1,5979
Y71D11A.2.1,1.0,805,19,738
Y71D11A.3a.1,1.0,1195,60,1118
Y71D11A.3b.1,1.0,1206,1,1206
Y71D11A.5.1,1.0,1920,59,1585
Y71F9AL.1.1,1.0,1431,7,1305
Y71F9AL.10a.1,1.0,1514,33,602
Y71F9AL.10b.1,1.0,1459,35,541
Y71F9AL.10c.1,1.0,1516,35,598
Y71F9AL.10d.1,1.0,1453,35,535
Y71F9AL.10e.1,1.0,459,1,459
Y71F9AL.12a.1,1.0,1337,1,870
Y71F9AL.12b.1,1.0,1346,3,881
Y71F9AL.12c.1,1.0,378,1,378
Y71F9AL.12d.1,1.0,387,1,387
Y71F9AL.12e.1,1.0,891,1,891
Y71F9AL.12f.1,1.0,900,1,900
Y71F9AL.12g.1,1.0,399,1,399
Y71F9AL.12h.1,1.0,408,1,408
Y71F9AL.13a.1,1.0,690,7,657
Y71F9AL.13b.1,1.0,468,1,468
Y71F9AL.14.1,1.0,614,15,569
Y71F9AL.14.2,1.0,600,1,555
Y71F9AL.16.1,1.0,1598,6,1283
Y71F9AL.17.1,1.0,3991,60,3758
Y71F9AL.18a.1,1.0,2984,20,2857
Y71F9AL.18a.2,1.0,3101,132,2969
Y71F9AL.18b.1,1.0,267,1,267
Y71F9AL.18c.1,1.0,774,1,774
Y71F9AL.18d.1,1.0,1047,1,1047
Y71F9AL.2.1,1.0,1591,1,1536
Y71F9AL.25.1,1.0,456,1,456
Y71F9AL.4.1,1.0,1722,1,1674
Y71F9AL.5.1,1.0,693,17,661
Y71F9AL.6.1,1.0,816,1,816
Y71F9AL.7.1,1.0,555,1,555
Y71F9AL.8.1,1.0,1074,1,999
Y71F9AL.9.1,1.0,1435,5,949
Y71F9AM.11.1,1.0,339,1,297
Y71F9AM.4a.1,1.0,2554,1,2385
Y71F9AM.4b.1,1.0,1770,150,1583
Y71F9AM.5a.1,1.0,529,11,424
Y71F9AM.5b.1,1.0,565,64,459
Y71F9AM.6.1,1.0,1053,3,776
Y71F9AM.8.1,1.0,320,5,259
Y71F9AR.1.1,1.0,3441,44,3067
Y71F9AR.10.1,1.0,264,1,264
Y71F9AR.2.1,1.0,806,12,746
Y71F9AR.3.1,1.0,2325,2,2242
Y71F9AR.4.1,1.0,430,5,352
Y71F9B.1.1,1.0,458,2,421
Y71F9B.10a.1,1.0,4603,16,4443
Y71F9B.10b.1,1.0,4302,19,4152
Y71F9B.10c.1,1.0,4625,20,4465
Y71F9B.10d.1,1.0,3480,1,3480
Y71F9B.10e.1,1.0,3498,1,3498
Y71F9B.10f.1,1.0,423,1,423
Y71F9B.10g.1,1.0,4334,23,4174
Y71F9B.13a.1,1.0,797,72,734
Y71F9B.13c.1,1.0,1402,1046,1333
Y71F9B.15.1,1.0,2184,1,2184
Y71F9B.16a.1,1.0,824,7,723
Y71F9B.16b.1,1.0,366,1,366
Y71F9B.2a.1,1.0,1026,3,968
Y71F9B.2b.1,1.0,129,1,129
Y71F9B.3.1,1.0,766,7,558
Y71F9B.4.1,1.0,479,5,238
Y71F9B.5a.1,1.0,1894,31,1707
Y71F9B.5a.2,1.0,2198,328,2004
Y71F9B.5b.1,1.0,1906,32,1702
Y71F9B.5c.1,1.0,1473,1,1473
Y71F9B.6b.1,1.0,2353,74,1429
Y71F9B.6c.1,1.0,2510,74,1579
Y71F9B.6d.1,1.0,654,1,654
Y71F9B.6e.1,1.0,183,1,183
Y71F9B.7.1,1.0,2177,1,1899
Y71F9B.8a.1,1.0,1834,13,1641
Y71F9B.8e.1,1.0,726,1,726
Y71F9B.9a.1,1.0,1061,63,1010
Y71F9B.9b.1,1.0,984,1,939
Y71G10AL.1a.1,1.0,3072,35,2065
Y71G10AL.1b.1,1.0,3076,35,2071
Y71G10AR.4.1,1.0,2431,39,1616
Y71G12A.2a.1,1.0,1327,75,1238
Y71G12A.2b.1,1.0,3686,60,3398
Y71G12A.2c.1,1.0,3410,2432,3271
Y71G12A.2c.2,1.0,2829,1853,2692
Y71G12A.2c.3,1.0,2049,1066,1905
Y71G12A.2c.4,1.0,1616,633,1472
Y71G12A.3a.1,1.0,3503,170,2779
Y71G12A.3b.1,1.0,990,1,990
Y71G12A.4.1,1.0,1483,33,1439
Y71G12A.5.1,1.0,30,1,30
Y71G12B.10.1,1.0,1064,13,969
Y71G12B.11a.1,1.0,8087,6,7667
Y71G12B.11b.1,1.0,8361,8,2998
Y71G12B.11c.1,1.0,5741,69,5741
Y71G12B.11d.1,1.0,4957,285,4820
Y71G12B.11e.1,1.0,6567,1,6567
Y71G12B.11f.1,1.0,1896,1,1896
Y71G12B.11g.1,1.0,177,1,177
Y71G12B.12a.1,1.0,997,1,828
Y71G12B.12b.1,1.0,511,1,492
Y71G12B.12c.1,1.0,930,1,822
Y71G12B.13.1,1.0,2208,19,1545
Y71G12B.14.1,1.0,355,12,245
Y71G12B.15a.1,1.0,1075,3,734
Y71G12B.15b.1,1.0,291,1,291
Y71G12B.16.1,1.0,1431,65,1291
Y71G12B.17.1,1.0,1088,228,1046
Y71G12B.18a.1,1.0,1096,41,970
Y71G12B.18b.1,1.0,771,1,771
Y71G12B.1a.1,1.0,1539,8,1477
Y71G12B.1b.1,1.0,1533,8,1471
Y71G12B.2.1,1.0,1173,123,1088
Y71G12B.20a.1,1.0,2462,203,2179
Y71G12B.20c.1,1.0,1617,1,1617
Y71G12B.20d.1,1.0,1446,1,1446
Y71G12B.21.1,1.0,707,64,660
Y71G12B.22.1,1.0,915,67,891
Y71G12B.23a.1,1.0,965,32,793
Y71G12B.23b.1,1.0,683,34,624
Y71G12B.24a.1,1.0,1667,1,1545
Y71G12B.24b.1,1.0,1079,486,974
Y71G12B.25a.1,1.0,1416,18,1241
Y71G12B.25b.1,1.0,792,1,792
Y71G12B.27.1,1.0,438,78,434
Y71G12B.3.1,1.0,530,64,486
Y71G12B.30a.1,1.0,1105,18,1019
Y71G12B.30b.1,1.0,762,1,762
Y71G12B.30c.1,1.0,615,1,615
Y71G12B.31a.1,1.0,1272,1,1272
Y71G12B.31b.1,1.0,495,1,495
Y71G12B.32.1,1.0,868,50,838
Y71G12B.33a.1,1.0,450,1,450
Y71G12B.33b.1,1.0,832,11,715
Y71G12B.35.1,1.0,1076,9,1058
Y71G12B.4.1,1.0,1168,28,1002
Y71G12B.5a.1,1.0,3783,1,2850
Y71G12B.6a.1,1.0,1241,7,1158
Y71G12B.6b.1,1.0,243,1,243
Y71G12B.8.1,1.0,2427,56,2275
Y71G12B.9a.1,1.0,2559,2,2188
Y71G12B.9b.1,1.0,1722,1,1722
Y71G12B.9c.1,1.0,471,1,471
Y71H10A.1a.1,1.0,2733,19,2463
Y71H10A.2.1,1.0,2331,14,1624
Y71H10A.2.2,1.0,1998,14,1624
Y71H10A.2.3,1.0,1974,14,1624
Y71H10A.2.4,1.0,1973,14,1624
Y71H10B.1a.1,1.0,2134,74,1744
Y71H10B.1a.2,1.0,2207,128,1798
Y71H10B.1b.1,1.0,2080,11,1690
Y71H10B.1c.1,1.0,1581,1,1581
Y71H2AL.1.1,1.0,697,4,594
Y71H2AL.2.1,1.0,502,139,402
Y71H2AL.4.1,1.0,36,1,36
Y71H2AM.1.1,1.0,1387,215,1228
Y71H2AM.10.1,1.0,3255,338,3121
Y71H2AM.11.1,1.0,1559,29,1447
Y71H2AM.12.1,1.0,999,218,805
Y71H2AM.13.1,1.0,1724,2,1654
Y71H2AM.14a.1,1.0,1269,277,1113
Y71H2AM.14a.2,1.0,1221,291,1127
Y71H2AM.14a.3,1.0,1107,103,939
Y71H2AM.14b.1,1.0,960,1,960
Y71H2AM.15a.1,1.0,2628,1,2511
Y71H2AM.15b.1,1.0,2609,1,2499
Y71H2AM.16.1,1.0,1302,64,1218
Y71H2AM.17.1,1.0,1671,15,1031
Y71H2AM.19.1,1.0,3657,36,2162
Y71H2AM.20a.1,1.0,1225,5,1132
Y71H2AM.20b.1,1.0,1245,835,1152
Y71H2AM.20b.2,1.0,1173,761,1078
Y71H2AM.20b.3,1.0,1042,630,947
Y71H2AM.22a.1,1.0,1798,183,1709
Y71H2AM.22b.1,1.0,552,1,552
Y71H2AM.23.1,1.0,1703,34,1524
Y71H2AM.24.1,1.0,955,5,916
Y71H2AM.25.1,1.0,900,1,900
Y71H2AM.29.1,1.0,678,367,639
Y71H2AM.3.1,1.0,2229,2,1453
Y71H2AM.4.1,1.0,495,11,430
Y71H2AM.5.1,1.0,443,3,368
Y71H2AM.5.2,1.0,572,27,392
Y71H2AM.6a.1,1.0,901,22,855
Y71H2AM.6b.1,1.0,914,26,316
Y71H2AM.7.1,1.0,1270,51,1133
Y71H2AM.8.1,1.0,2302,5,1513
Y71H2AM.9.1,1.0,1903,8,1495
Y71H2AR.1.1,1.0,542,1,399
Y71H2AR.2.1,1.0,935,1,900
Y71H2AR.3.1,1.0,686,1,522
Y71H2B.1.1,1.0,525,30,461
Y71H2B.10.1,1.0,3115,13,2880
Y71H2B.11.1,1.0,974,217,900
Y71H2B.11.2,1.0,1195,304,987
Y71H2B.11.3,1.0,2010,228,911
Y71H2B.2.1,1.0,1301,2,1027
Y71H2B.3.1,1.0,1355,4,987
Y71H2B.4.1,1.0,351,28,300
Y71H2B.5.1,1.0,3023,3,2876
Y71H2B.6.1,1.0,798,9,608
Y71H2B.6.2,1.0,4265,9,608
Y71H2B.7.1,1.0,1329,37,1257
Y71H2B.8.1,1.0,1913,22,912
Y71H9A.1.1,1.0,2202,1,2202
Y71H9A.10.1,1.0,860,118,471
Y71H9A.2.1,1.0,1106,14,910
Y71H9A.3.1,1.0,1416,179,1024
Y71H9A.3.2,1.0,1283,171,1016
Y72A10A.1a.1,1.0,1132,145,744
Y72A10A.1a.2,1.0,1042,55,654
Y72A10A.1b.1,1.0,417,1,417
Y72A10A.1c.1,1.0,729,1,729
Y73B3A.1.1,1.0,2239,62,1903
Y73B3A.11.1,1.0,841,181,534
Y73B3A.14.1,1.0,1162,141,329
Y73B3A.14.2,1.0,1145,141,329
Y73B3A.15.1,1.0,1428,1,1428
Y73B3A.20.1,1.0,1186,309,527
Y73B3A.20.2,1.0,820,233,451
Y73B3A.22.1,1.0,1044,9,815
Y73B3A.4.1,1.0,2453,16,1725
Y73B3A.5.1,1.0,735,1,735
Y73B3A.8.1,1.0,447,1,447
Y73B3B.1.1,1.0,1131,1,1131
Y73B3B.2.1,1.0,853,14,736
Y73B3B.3.1,1.0,1694,1404,1589
Y73B6A.1a.1,1.0,1277,1,1245
Y73B6A.1b.1,1.0,678,1,678
Y73B6A.3.1,1.0,429,9,389
Y73B6A.4.1,1.0,1465,14,1390
Y73B6A.5a.1,1.0,3143,1,2442
Y73B6A.5b.1,1.0,3268,1,2568
Y73B6A.5c.1,1.0,3245,149,2545
Y73B6A.5d.1,1.0,3379,164,2680
Y73B6A.5e.1,1.0,3105,61,2406
Y73B6A.5f.1,1.0,2310,1,2310
Y73B6BL.1.1,1.0,2356,8,2263
Y73B6BL.10.1,1.0,987,1,987
Y73B6BL.11.1,1.0,987,1,987
Y73B6BL.12.1,1.0,411,1,411
Y73B6BL.13.1,1.0,392,8,373
Y73B6BL.14.1,1.0,362,61,342
Y73B6BL.18a.1,1.0,3706,1,3429
Y73B6BL.18a.2,1.0,3703,1,3429
Y73B6BL.18a.3,1.0,3720,7,3435
Y73B6BL.18a.4,1.0,6410,7,3435
Y73B6BL.18b.1,1.0,3699,3,3437
Y73B6BL.18b.2,1.0,3696,3,3437
Y73B6BL.19.1,1.0,2299,89,1825
Y73B6BL.2.1,1.0,1237,8,1066
Y73B6BL.21a.1,1.0,1125,10,954
Y73B6BL.21b.1,1.0,570,1,570
Y73B6BL.21c.1,1.0,204,1,204
Y73B6BL.21d.1,1.0,783,1,783
Y73B6BL.22.1,1.0,466,37,354
Y73B6BL.23.1,1.0,1104,4,597
Y73B6BL.24.1,1.0,1231,3,1148
Y73B6BL.25.1,1.0,1450,56,1324
Y73B6BL.26a.1,1.0,1402,1,1287
Y73B6BL.26b.1,1.0,1502,30,1382
Y73B6BL.27.1,1.0,613,22,417
Y73B6BL.270.1,1.0,132,1,132
Y73B6BL.288.1,1.0,896,301,798
Y73B6BL.289.1,1.0,236,1,216
Y73B6BL.29a.1,1.0,1124,75,1043
Y73B6BL.29b.1,1.0,1158,598,1149
Y73B6BL.29b.2,1.0,764,213,764
Y73B6BL.29b.3,1.0,661,29,580
Y73B6BL.3.1,1.0,1054,26,937
Y73B6BL.30a.1,1.0,604,5,403
Y73B6BL.30b.1,1.0,231,1,231
Y73B6BL.31a.1,1.0,1591,134,1312
Y73B6BL.31b.1,1.0,1504,93,1226
Y73B6BL.31b.2,1.0,1414,4,1137
Y73B6BL.32.1,1.0,571,8,304
Y73B6BL.33a.1,1.0,2297,2,1834
Y73B6BL.33b.1,1.0,1047,1,1047
Y73B6BL.34.1,1.0,996,43,936
Y73B6BL.35a.1,1.0,532,62,328
Y73B6BL.35b.1,1.0,123,1,123
Y73B6BL.36.1,1.0,1076,115,783
Y73B6BL.37.1,1.0,1134,1,1134
Y73B6BL.38.1,1.0,1729,24,1541
Y73B6BL.39.1,1.0,1137,6,1004
Y73B6BL.4.1,1.0,1937,3,1643
Y73B6BL.40.1,1.0,1008,1,1008
Y73B6BL.41.1,1.0,1095,7,1014
Y73B6BL.42.1,1.0,1834,48,1682
Y73B6BL.43.1,1.0,703,20,580
Y73B6BL.44.1,1.0,1052,70,801
Y73B6BL.47.1,1.0,1095,89,607
Y73B6BL.5a.1,1.0,1937,1,1716
Y73B6BL.5b.1,1.0,1581,1,1581
Y73B6BL.5c.1,1.0,1176,1,1176
Y73B6BL.5d.1,1.0,2019,1,2019
Y73B6BL.5e.1,1.0,1745,1,1524
Y73B6BL.6a.1,1.0,2021,118,1035
Y73B6BL.6a.2,1.0,1902,15,932
Y73B6BL.6b.1,1.0,2038,125,1051
Y73B6BL.6b.2,1.0,1910,15,941
Y73B6BL.7a.1,1.0,2724,1,2481
Y73B6BL.7b.1,1.0,792,1,792
Y73B6BL.7c.1,1.0,2184,1,2184
Y73B6BL.9a.1,1.0,756,37,612
Y73B6BL.9b.1,1.0,372,1,372
Y73B6BR.1a.1,1.0,1745,2,1447
Y73B6BR.1b.1,1.0,1930,4,1368
Y73C8A.1b.1,1.0,1168,1,993
Y73C8B.1.1,1.0,1057,43,978
Y73C8B.2.1,1.0,978,2,928
Y73C8B.3.1,1.0,1215,108,1094
Y73C8B.4.1,1.0,1490,8,1216
Y73C8B.5a.1,1.0,351,1,351
Y73C8B.9a.1,1.0,96,1,96
Y73C8B.9b.1,1.0,45,1,45
Y73C8C.10.1,1.0,1402,1,1203
Y73C8C.11.1,1.0,1011,1,1011
Y73C8C.12.1,1.0,204,1,204
Y73C8C.2.1,1.0,1182,58,1086
Y73C8C.3.1,1.0,2670,31,2511
Y73C8C.4.1,1.0,1165,1,1071
Y73C8C.5.1,1.0,996,1,996
Y73C8C.6a.1,1.0,1014,1,1014
Y73C8C.6b.1,1.0,501,1,501
Y73C8C.8.1,1.0,3001,351,2906
Y73C8C.9.1,1.0,1095,1,1095
Y73E7A.1a.1,1.0,825,20,691
Y73E7A.1b.1,1.0,441,1,441
Y73E7A.2.1,1.0,1841,3,1394
Y73E7A.3a.1,1.0,1763,97,1545
Y73E7A.3a.2,1.0,1714,48,1496
Y73E7A.3b.1,1.0,1108,1,1020
Y73E7A.3c.1,1.0,1433,67,1212
Y73E7A.3d.1,1.0,717,1,717
Y73E7A.4.1,1.0,804,42,473
Y73E7A.6.1,1.0,488,6,275
Y73E7A.7a.1,1.0,1462,99,1250
Y73E7A.7a.2,1.0,1393,35,1186
Y73E7A.7b.1,1.0,853,12,668
Y73E7A.8.1,1.0,2433,246,2288
Y73E7A.9a.1,1.0,3069,1,1677
Y73E7A.9b.1,1.0,1053,1,1053
Y73E7A.9c.1,1.0,900,1,900
Y73E7A.9d.1,1.0,552,1,552
Y73F4A.1.1,1.0,696,59,607
Y73F4A.2.1,1.0,832,38,544
Y73F4A.3.1,1.0,643,34,525
Y73F8A.1.1,1.0,2299,21,2171
Y73F8A.10.1,1.0,712,1,618
Y73F8A.11.1,1.0,1224,12,1199
Y73F8A.1159.1,1.0,126,1,126
Y73F8A.12.1,1.0,452,15,404
Y73F8A.13.1,1.0,638,74,631
Y73F8A.13.2,1.0,717,38,595
Y73F8A.14.1,1.0,478,47,436
Y73F8A.15.1,1.0,468,43,411
Y73F8A.16.1,1.0,1191,1,1191
Y73F8A.17.1,1.0,1242,7,1149
Y73F8A.18.1,1.0,1164,1,1164
