ref_id,length
Y75B8A.3.1,3678
Y75B8A.30.1,1250
Y75B8A.31.1,1001
Y75B8A.32.1,1553
Y75B8A.33.1,1047
Y75B8A.34.1,1222
Y75B8A.35a.1,1813
Y75B8A.35a.2,1900
Y75B8A.35b.1,1758
Y75B8A.35b.2,1886
Y75B8A.35b.3,1987
Y75B8A.35c.1,504
Y75B8A.37.1,321
Y75B8A.39.1,831
Y75B8A.4.1,2361
Y75B8A.44.1,415
Y75B8A.5.1,1392
Y75B8A.63.1,39
Y75B8A.6a.1,2683
Y75B8A.6b.1,1341
Y75B8A.6c.1,1281
Y75B8A.7.1,2621
Y75B8A.8.1,2821
Y75B8A.9a.1,1965
Y75B8A.9b.1,1362
Y75D11A.2.1,669
Y75D11A.3.1,939
Y75D11A.6.1,120
Y76A2A.1.1,910
Y76A2A.2a.1,3955
Y76A2A.2b.1,3351
Y76A2B.1a.1,3671
Y76A2B.1b.1,3803
Y76A2B.1c.1,4028
Y76A2B.1c.2,3957
Y76A2B.1d.1,3911
Y76A2B.1d.2,4390
Y76A2B.2.1,2438
Y76A2B.3.1,2137
Y76A2B.4.1,726
Y76A2B.5.1,1110
Y76A2B.6.1,2349
Y76B12C.1a.1,2872
Y76B12C.1b.1,639
Y76B12C.2.1,4497
Y76B12C.3a.1,604
Y76B12C.3b.1,162
Y76B12C.4a.1,848
Y76B12C.4b.1,345
Y76B12C.6a.1,2478
Y76B12C.6b.1,2545
Y76B12C.7a.1,4485
Y76B12C.7b.1,3792
Y76B12C.7c.1,1059
Y76B12C.7d.1,336
Y76B12C.8.1,314
Y76B12C.9.1,1776
Y77E11A.10.1,2069
Y77E11A.11a.1,2499
Y77E11A.11b.1,876
Y77E11A.12a.1,1779
Y77E11A.12b.1,2088
Y77E11A.12c.1,327
Y77E11A.13a.1,1142
Y77E11A.13b.1,852
Y77E11A.14.1,529
Y77E11A.14.2,675
Y77E11A.15.1,891
Y77E11A.16.1,1166
Y77E11A.1a.1,1657
Y77E11A.1a.2,1772
Y77E11A.1a.3,1797
Y77E11A.1b.1,789
Y77E11A.1c.1,627
Y77E11A.2.1,1280
Y77E11A.23.1,1053
Y77E11A.4.1,705
Y77E11A.6a.1,430
Y77E11A.6b.1,90
Y77E11A.7a.1,1902
Y77E11A.7d.1,1947
Y77E11A.7g.1,1828
Y77E11A.7j.1,1869
Y77E11A.8.1,1214
Y77E11A.9.1,1756
Y79H2A.11a.1,2508
Y79H2A.11b.1,1950
Y79H2A.12.1,794
Y79H2A.1a.1,1804
Y79H2A.1c.1,1548
Y79H2A.2a.1,614
Y79H2A.2b.1,354
Y79H2A.3a.1,6054
Y79H2A.3b.1,3282
Y79H2A.3c.1,3271
Y79H2A.3d.1,6036
Y79H2A.3e.1,6008
Y79H2A.3f.1,4605
Y79H2A.3g.1,3930
Y79H2A.4.1,600
Y79H2A.6a.1,1380
Y79H2A.6b.1,1401
Y7A5A.1.1,1705
Y7A5A.10.1,622
Y7A5A.10.2,568
Y7A5A.13.1,198
Y7A5A.2.1,550
Y7A5A.20.1,429
Y7A5A.24.1,270
Y7A5A.3.1,390
Y7A5A.5.1,198
Y7A5A.6.1,264
Y7A5A.7.1,1152
Y7A5A.8.1,513
Y7A5A.8.2,417
Y7A5A.9.1,225
Y7A9A.1.1,2344
Y7A9C.7.1,936
Y7A9C.9.1,3396
Y7A9D.1.1,563
Y80D3A.1.1,2018
Y80D3A.10.1,443
Y80D3A.2a.1,4875
Y80D3A.2b.1,759
Y80D3A.2c.1,315
Y80D3A.3.1,780
Y80D3A.4.1,1322
Y80D3A.5.1,1826
Y80D3A.7a.1,2772
Y80D3A.7b.1,2043
Y80D3A.8.1,3848
Y80D3A.9.1,879
Y80D4G.2.1,527
Y81B9A.1.1,1740
Y81B9A.2.1,409
Y81B9A.3.1,288
Y81B9A.4.1,495
Y81G3A.1.1,1263
Y81G3A.2.1,261
Y81G3A.3a.1,5536
Y81G3A.3b.1,5540
Y81G3A.4a.1,1114
Y81G3A.4b.1,755
Y81G3A.5a.1,972
Y81G3A.5b.1,537
Y81G3A.6.1,634
Y82E9BL.1.1,375
Y82E9BL.10.1,1430
Y82E9BL.11.1,988
Y82E9BL.12.1,928
Y82E9BL.13.1,1036
Y82E9BL.14.1,1009
Y82E9BL.15.1,947
Y82E9BL.17.1,1054
Y82E9BL.18.1,1330
Y82E9BL.18.2,1068
Y82E9BL.19.1,823
Y82E9BL.3.1,788
Y82E9BL.4.1,888
Y82E9BL.5.1,1289
Y82E9BL.6.1,1037
Y82E9BL.7.1,1034
Y82E9BL.8.1,1105
Y82E9BR.10.1,297
Y82E9BR.11.1,645
Y82E9BR.12.1,1102
Y82E9BR.12.2,1081
Y82E9BR.13.1,870
Y82E9BR.14.1,876
Y82E9BR.15.1,1819
Y82E9BR.16a.1,1772
Y82E9BR.16b.1,399
Y82E9BR.17a.1,1584
Y82E9BR.17b.1,1623
Y82E9BR.17b.2,1525
Y82E9BR.17b.3,1889
Y82E9BR.17b.4,979
Y82E9BR.17b.5,660
Y82E9BR.17b.6,571
Y82E9BR.18.1,2984
Y82E9BR.18.2,2972
Y82E9BR.19.1,2601
Y82E9BR.20.1,135
Y82E9BR.21.1,972
Y82E9BR.21.2,2356
Y82E9BR.22.1,309
Y82E9BR.23a.1,940
Y82E9BR.23b.1,965
Y82E9BR.25.1,988
Y82E9BR.3.1,509
Y82E9BR.3.2,599
Y82E9BR.32.1,546
Y82E9BR.4.1,1074
Y82E9BR.5.1,1557
Y82E9BR.5.2,1494
Y82E9BR.5.3,579
Y82E9BR.6.1,568
Y82E9BR.6.2,405
Y82E9BR.8.1,759
Y82E9BR.9.1,420
Y87G2A.1.1,2453
Y87G2A.10a.1,871
Y87G2A.11.1,1333
Y87G2A.13.1,1796
Y87G2A.14.1,927
Y87G2A.15.1,682
Y87G2A.16.1,1523
Y87G2A.17.1,972
Y87G2A.17.2,1020
Y87G2A.18.1,500
Y87G2A.19.1,613
Y87G2A.2.1,982
Y87G2A.20.1,628
Y87G2A.25.1,421
Y87G2A.3a.1,1576
Y87G2A.3b.1,1446
Y87G2A.4.1,972
Y87G2A.5.1,3568
Y87G2A.6.1,2096
Y87G2A.7.1,1765
Y87G2A.8a.1,1813
Y87G2A.8a.2,2065
Y87G2A.8b.1,1901
Y87G2A.9.1,607
Y8A9A.2.1,4181
Y8A9A.5.1,1255
Y8A9A.6.1,315
Y8G1A.1a.1,768
Y8G1A.1b.1,621
Y8G1A.2.1,1438
Y92C3A.3.1,548
Y92C3B.1.1,355
Y92C3B.2a.1,1715
Y92C3B.2b.1,432
Y92C3B.3a.1,586
Y92C3B.3a.2,2094
Y92C3B.3b.1,828
Y92C3B.3b.2,2297
Y92H12A.1a.1,2537
Y92H12A.1b.1,1614
Y92H12A.1c.1,1434
Y92H12A.1d.1,678
Y92H12A.2a.1,2589
Y92H12A.2b.1,1802
Y92H12A.4a.1,3649
Y92H12A.4a.2,4838
Y92H12A.4c.1,2667
Y92H12A.4d.1,2007
Y92H12A.5a.1,5030
Y92H12A.5b.1,5048
Y92H12BL.1a.1,2620
Y92H12BL.1b.1,612
Y92H12BL.4.1,324
Y92H12BL.5.1,1390
Y92H12BL.6.1,63
Y92H12BL.7.1,528
Y92H12BM.1.1,561
Y92H12BR.2.1,699
Y92H12BR.3a.1,2516
Y92H12BR.3b.1,1407
Y92H12BR.6.1,1283
Y92H12BR.7.1,1758
Y92H12BR.7.2,3248
Y92H12BR.8.1,1030
Y94A7B.1.1,981
Y94A7B.11.1,210
Y94A7B.3.1,720
Y94A7B.4.1,984
Y94A7B.5.1,984
Y94A7B.6.1,1008
Y94A7B.7.1,1159
Y94A7B.8.1,1307
Y94A7B.9.1,999
Y94H6A.1.1,1618
Y94H6A.10.1,546
Y94H6A.11a.1,1039
Y94H6A.11b.1,186
Y94H6A.12a.1,431
Y94H6A.12b.1,183
Y94H6A.2.1,1260
Y94H6A.3.1,693
Y94H6A.4.1,1094
Y94H6A.5a.1,2603
Y94H6A.5b.1,339
Y94H6A.6.1,833
Y94H6A.7.1,1353
Y94H6A.8.1,539
Y94H6A.9a.1,1158
Y94H6A.9b.1,582
Y94H6A.9c.1,132
Y94H6A.9d.1,741
Y95B8A.10a.1,3009
Y95B8A.10b.1,2094
Y95B8A.10c.1,1461
Y95B8A.11a.1,1405
Y95B8A.11b.1,1398
Y95B8A.11c.1,324
Y95B8A.12a.1,1985
Y95B8A.12b.1,1983
Y95B8A.12c.1,2017
Y95B8A.12d.1,1869
Y95B8A.12e.1,2030
Y95B8A.12f.1,2011
Y95B8A.1a.1,2535
Y95B8A.1b.1,870
Y95B8A.4.1,944
Y95B8A.5a.1,2595
Y95B8A.5b.1,381
Y95B8A.5c.1,348
Y95B8A.6a.1,1469
Y95B8A.6a.2,1399
Y95B8A.6a.3,1258
Y95B8A.6c.1,1078
Y95B8A.6d.1,1400
Y95B8A.8.1,3312
Y95D11A.1.1,553
Y95D11A.3.1,1086
Y95D11A.5.1,657
Y97E10AL.1.1,735
Y97E10AL.2.1,1218
Y97E10AL.2.2,1137
Y97E10AL.3.1,628
Y97E10AM.1.1,753
Y97E10AR.1.1,2453
Y97E10AR.2a.1,2829
Y97E10AR.2b.1,2193
Y97E10AR.3.1,1026
Y97E10AR.4.1,1612
Y97E10AR.4.2,1745
Y97E10AR.5.1,647
Y97E10AR.6.1,1354
Y97E10AR.7.1,508
Y97E10AR.8.1,690
Y97E10B.1.1,1556
Y97E10B.10.1,1162
Y97E10B.2.1,1024
Y97E10B.3.1,921
Y97E10B.4.1,918
Y97E10B.7a.1,2007
Y97E10B.7b.1,1962
Y97E10B.9.1,933
Y97E10C.1.1,1131
Y97E10C.2a.1,387
Y97E10C.2b.1,438
Y9C12A.1.1,1469
Y9C2UA.1a.1,1395
Y9C2UA.1a.2,1461
Y9C2UA.1a.3,1314
Y9C2UA.1a.4,1585
Y9C2UA.1a.5,1215
Y9C2UA.1b.1,1165
Y9C2UA.1c.1,1233
Y9C2UA.1d.1,1234
Y9C9A.1.1,1141
Y9C9A.10.1,1023
Y9C9A.11.1,1042
Y9C9A.12.1,916
Y9C9A.13.1,1908
Y9C9A.16a.1,1184
Y9C9A.16b.1,1406
Y9C9A.18.1,1011
Y9C9A.2.1,1029
Y9C9A.3.1,1156
Y9C9A.4.1,1077
Y9C9A.5.1,1026
Y9C9A.6.1,1536
Y9C9A.7.1,1132
Y9C9A.8.1,1368
Y9C9A.9.1,1017
ZC101.2a.1,7968
ZC101.2b.1,3956
ZC101.2c.1,7393
ZC101.2d.1,12546
ZC101.2e.1,10128
ZC101.2f.1,7678
ZC101.2g.1,2631
ZC101.2i.1,7096
ZC101.2j.1,7278
ZC101.2k.1,6891
ZC101.2l.1,6672
ZC101.2m.1,7567
ZC101.2n.1,7582
ZC101.2o.1,7855
ZC101.2p.1,414
ZC101.2r.1,9816
ZC101.3.1,1691
ZC116.1.1,962
ZC116.2.1,438
ZC116.3.1,12216
ZC116.5.1,424
ZC123.1.1,2389
ZC123.3a.1,4979
ZC123.3b.1,3762
ZC123.3c.1,3708
ZC123.3d.1,3414
ZC123.3e.1,3072
ZC123.3f.1,2187
ZC123.4a.1,1717
ZC123.4b.1,1543
ZC123.4c.1,1137
ZC13.10.1,1008
ZC13.1a.1,1420
ZC13.1b.1,1478
ZC13.2.1,1514
ZC13.3.1,2559
ZC13.4.1,1211
ZC132.11.1,1219
ZC132.3.1,1008
ZC132.7.1,1032
ZC132.9.1,1111
ZC142.1a.1,1088
ZC142.1b.1,291
ZC142.2.1,1014
ZC15.1.1,2628
ZC15.10.1,672
ZC15.2.1,1002
ZC15.3.1,1165
ZC15.5.1,585
ZC15.6.1,744
ZC15.7.1,2008
ZC15.8.1,382
ZC155.1.1,1131
ZC155.2.1,1007
ZC155.3.1,2856
ZC155.4.1,1318
ZC155.4.2,1890
ZC155.5a.1,788
ZC155.5b.1,808
ZC155.7.1,1225
ZC155.7.2,1048
ZC168.1.1,2737
ZC168.2.1,1451
ZC168.3a.1,1272
ZC168.3b.1,138
ZC168.4.1,1521
ZC168.4.2,1691
ZC168.5.1,675
ZC168.6.1,324
ZC178.2.1,7914
ZC190.1.1,1374
ZC190.10a.1,393
ZC190.10b.1,467
ZC190.2.1,1029
ZC190.4.1,2972
ZC190.5a.1,1081
ZC190.5b.1,945
ZC190.6a.1,820
ZC190.7.1,679
ZC190.8.1,762
ZC196.2.1,1091
ZC196.3a.1,1415
ZC196.3b.1,1351
ZC196.4.1,1778
ZC196.5.1,1771
ZC196.6a.1,1665
ZC196.6b.1,1490
ZC196.7.1,2869
ZC196.8.1,816
ZC196.9a.1,2971
ZC196.9b.1,768
ZC196.9c.1,772
ZC204.1.1,494
ZC204.10.1,1265
ZC204.12.1,882
ZC204.13.1,471
ZC204.14.1,637
ZC204.15.1,1119
ZC204.17.1,757
ZC204.2.1,1482
ZC204.3.1,867
ZC204.4a.1,1378
ZC204.4b.1,1041
ZC204.5.1,1044
ZC204.6.1,526
ZC204.7.1,992
ZC204.8.1,909
ZC204.9.1,1416
ZC21.10.1,734
ZC21.2a.1,3181
ZC21.2b.1,3096
ZC21.3a.1,420
ZC21.3b.1,843
ZC21.3c.1,1099
ZC21.3d.1,945
ZC21.3e.1,1200
ZC21.6a.1,1274
ZC21.6b.1,1393
ZC21.8.1,535
ZC239.10.1,969
ZC239.12.1,891
ZC239.13a.1,120
ZC239.13b.1,436
ZC239.14.1,768
ZC239.15.1,999
ZC239.16.1,502
ZC239.17.1,399
ZC239.19.1,918
ZC239.20.1,459
ZC239.21.1,450
ZC239.22.1,616
ZC239.3.1,1016
ZC239.4.1,1096
ZC239.5.1,2593
ZC239.6.1,1062
ZC239.6.2,1596
ZC239.7.1,3386
ZC239.8.1,969
ZC239.9.1,1227
ZC247.1.1,13329
ZC247.2.1,2297
ZC247.3.1,1526
ZC250.1a.1,1853
ZC250.1b.1,1883
ZC250.2.1,1426
ZC250.3.1,1314
ZC250.4.1,768
ZC250.5.1,685
ZC262.10.1,528
ZC262.11.1,342
ZC262.12.1,549
ZC262.13.1,395
ZC262.2a.1,946
ZC262.2a.2,836
ZC262.2b.1,885
ZC262.2b.2,961
ZC262.2b.3,998
ZC262.2b.4,1061
ZC262.2b.5,1015
ZC262.3.1,2684
ZC262.3.2,2894
ZC262.4.1,816
ZC262.4.2,824
ZC262.5.1,165
ZC262.7.1,516
ZC262.8.1,811
ZC262.9.1,528
ZC266.1.1,1367
ZC302.1.1,2401
ZC302.1.2,2461
ZC302.2a.1,1747
ZC302.3.1,1047
ZC308.1a.1,4668
ZC308.1a.2,4547
ZC308.1b.1,3778
ZC308.1c.1,4253
ZC308.1e.1,2544
ZC308.1f.1,2265
ZC308.4a.1,1126
ZC308.4b.1,1060
ZC317.2.1,504
ZC317.3.1,1896
ZC317.4.1,954
ZC317.5.1,951
ZC317.6.1,1114
ZC317.7.1,2004
ZC328.1.1,712
ZC328.2.1,1705
ZC328.2.2,1584
ZC328.3a.1,2380
ZC328.3b.1,1158
ZC328.4.1,1342
ZC328.5.1,601
ZC328.8a.1,33
ZC328.8b.1,51
ZC334.1.1,459
ZC334.10.1,333
ZC334.11.1,310
ZC334.12.1,482
ZC334.12.2,465
ZC334.13.1,2174
ZC334.2.1,675
ZC334.3.1,478
ZC334.7.1,724
ZC334.8.1,379
ZC334.9.1,350
ZC334.9.2,320
ZC373.1a.1,2284
ZC373.1b.1,2289
ZC373.2.1,371
ZC373.3a.1,966
ZC373.3b.1,903
ZC373.4.1,3980
ZC373.5.1,1391
ZC373.6.1,817
ZC373.7.1,1082
ZC374.1.1,1188
ZC374.2.1,2366
ZC376.1.1,2115
ZC376.2a.1,2133
ZC376.2b.1,2103
ZC376.2c.1,823
ZC376.3.1,2220
ZC376.4.1,906
ZC376.5.1,1780
ZC376.5.2,1827
ZC376.6a.1,3780
ZC376.6b.1,3787
ZC376.7a.1,1775
ZC376.7a.2,1916
ZC376.7b.1,1732
ZC376.7b.2,1865
ZC376.7c.1,1733
ZC376.7c.2,1847
ZC376.7d.1,846
ZC376.8.1,940
ZC395.10.1,721
ZC395.11.1,168
ZC395.2.1,740
ZC395.3a.1,1636
ZC395.3a.2,1739
ZC395.3b.1,1341
ZC395.4.1,610
ZC395.4.2,612
ZC395.5.1,334
ZC395.6.1,1390
ZC395.7.1,655
ZC395.8.1,2310
ZC404.1.1,1231
ZC404.10.1,900
ZC404.11.1,1323
ZC404.12.1,1215
ZC404.13.1,1095
ZC404.15.1,792
ZC404.16.1,1046
ZC404.16.2,1046
ZC404.16.3,1107
ZC404.16.4,1102
ZC404.2.1,283
ZC404.3a.1,1808
ZC404.3b.1,1880
ZC404.3b.2,1553
ZC404.5.1,1339
ZC404.8.1,1523
ZC404.9.1,2946
ZC410.10.1,706
ZC410.1a.1,1482
ZC410.1b.1,1029
ZC410.1d.1,1475
ZC410.1e.1,834
ZC410.2.1,1454
ZC410.3a.1,1778
ZC410.3b.1,1545
ZC410.4a.1,2533
ZC410.4b.1,2513
ZC410.5a.1,713
ZC410.5c.1,132
ZC410.7.1,1096
ZC412.10.1,521
ZC412.10.2,441
ZC412.1a.1,1583
ZC412.1b.1,135
ZC412.2.1,3746
ZC412.3a.1,818
ZC412.3a.2,826
ZC412.3b.1,1687
ZC412.5.1,626
ZC412.6.1,105
ZC412.7.1,105
ZC412.8.1,252
ZC412.9.1,591
ZC416.1.1,1649
ZC416.2.1,382
ZC416.4.1,1229
ZC416.6a.1,1996
ZC416.6b.1,1605
ZC416.8a.1,1922
ZC416.8b.1,2073
ZC434.10.1,975
ZC434.2.1,705
ZC434.3.1,1323
ZC434.4.1,901
ZC434.5.1,3531
ZC434.5.2,3549
ZC434.6a.1,2375
ZC434.6b.1,2384
ZC434.7a.1,1527
ZC434.7b.1,1783
ZC434.7b.2,1786
ZC434.7b.3,1776
ZC434.7b.4,1851
ZC434.7b.5,653
ZC434.8.1,1177
ZC434.9a.1,2070
ZC434.9b.1,1932
ZC434.9c.1,1728
ZC434.9d.1,2226
ZC434.9e.1,2510
ZC443.1.1,1056
ZC443.2.1,735
ZC443.3.1,1522
ZC443.4.1,2477
ZC443.5.1,1699
ZC443.6.1,1795
ZC443.7.1,789
ZC449.1.1,1657
ZC449.2.1,1439
ZC449.3a.1,1440
ZC449.3a.2,1804
ZC449.3b.1,1236
ZC449.4.1,951
ZC449.4.2,617
ZC449.4.3,2110
ZC449.4.4,805
ZC449.4.5,606
ZC449.5.1,2034
ZC449.6.1,1284
ZC449.7.1,950
ZC449.8.1,530
ZC455.10.1,1024
ZC455.11.1,837
ZC455.1a.1,2207
ZC455.1b.1,2782
ZC455.1b.2,2668
ZC455.1c.1,2661
ZC455.1d.1,2004
ZC455.1e.1,2583
ZC455.1f.1,2594
ZC455.3.1,1687
ZC455.4.1,1642
ZC455.4.2,1707
ZC455.5a.1,1734
ZC455.6a.1,1679
ZC455.6b.1,1664
ZC455.6b.2,1543
ZC455.6b.3,1593
ZC455.7a.1,1265
ZC455.7b.1,987
ZC455.8a.1,906
ZC455.9.1,894
ZC47.13a.1,936
ZC47.14.1,1018
ZC47.3.1,1009
ZC47.3.2,1445
ZC47.4.1,1032
ZC47.5.1,1026
ZC47.6.1,1034
ZC47.7.1,928
ZC477.1.1,1186
ZC477.2.1,1202
ZC477.3a.1,1284
ZC477.3b.1,1212
ZC477.3c.1,639
ZC477.4.1,243
ZC477.5.1,1114
ZC477.7a.1,743
ZC477.9a.1,3506
ZC477.9b.1,1590
ZC477.9c.1,3472
ZC477.9d.1,3630
ZC477.9e.1,3240
ZC477.9f.1,1077
ZC477.9g.1,666
ZC477.9h.1,699
ZC482.1.1,1775
ZC482.2.1,1604
ZC482.3.1,1581
ZC482.4a.1,1521
ZC482.4b.1,1077
ZC482.5.1,1521
ZC482.6.1,1131
ZC482.7.1,1092
ZC482.8.1,1128
ZC487.1a.1,1499
ZC487.1b.1,1639
ZC487.1b.2,1498
ZC487.2.1,1080
ZC487.4.1,1062
ZC487.5.1,775
ZC504.1.1,2223
ZC504.2.1,1810
ZC504.2.2,1772
ZC504.3.1,2388
ZC504.4a.1,3884
ZC504.4b.1,3871
ZC504.4c.1,3835
ZC504.4d.1,3848
ZC504.5.1,1564
ZC506.1.1,3303
ZC506.3.1,1901
ZC506.3.2,1894
ZC506.4a.1,3188
ZC506.4b.1,2817
ZC506.4c.1,2859
ZC506.4d.1,2592
ZC513.11.1,987
ZC513.12.1,388
ZC513.14.1,650
ZC513.2.1,1930
ZC513.3.1,1965
ZC513.4.1,3104
ZC513.5.1,1900
ZC513.6.1,1546
ZC513.8.1,1081
ZC513.9.1,1041
ZC518.1a.1,1783
ZC518.1b.1,1888
ZC518.1c.1,1890
ZC518.1d.1,1743
ZC518.1e.1,1823
ZC518.1f.1,1780
ZC518.2.1,3663
ZC518.3a.1,3157
ZC518.3b.1,3180
ZC518.3c.1,3153
ZC518.3c.2,3028
ZC518.3d.1,3531
ZC518.3e.1,1203
ZC518.8a.1,105
ZC53.1.1,1921
ZC53.2.1,516
ZC53.22.1,653
ZC53.22.2,581
ZC53.6.1,1153
ZC53.7.1,1001
ZC581.1.1,1192
ZC581.10.1,506
ZC581.2.1,1238
ZC581.3.1,2254
ZC581.6.1,1203
ZC581.7.1,1267
ZC581.9a.1,2638
ZC581.9b.1,2635
ZC581.9b.2,2596
ZC581.9b.3,5661
ZC581.9c.1,2505
ZC581.9d.1,2409
ZC64.2.1,611
ZC64.3a.1,2535
ZC64.3b.1,1584
ZC64.3b.2,2294
ZC64.4a.1,1666
ZC64.4b.1,1640
ZC64.4c.1,1481
ZC8.1.1,1211
ZC8.3.1,1814
ZC8.4a.1,7904
ZC8.4a.2,7959
ZC8.4a.3,7720
ZC8.4a.4,7601
ZC8.4d.1,6972
ZC8.4e.1,7179
ZC8.4f.1,7864
ZC8.4g.1,7276
ZC8.4h.1,7261
ZC8.6.1,2202
ZC84.1.1,5394
ZC84.2.1,2529
ZC84.3.1,3110
ZC84.4.1,1309
ZC84.6.1,4917
ZC84.7.1,822
ZC97.1a.1,886
ZC97.1a.2,883
ZC97.1b.1,216
ZK1005.1a.1,6958
ZK1005.1b.1,6856
ZK1010.1.1,435
ZK1010.10.1,738
ZK1010.10.2,668
ZK1010.12.1,393
ZK1010.2.1,1299
ZK1010.3.1,889
ZK1010.4a.1,928
ZK1010.4b.1,285
ZK1010.5.1,2386
ZK1010.7.1,1186
ZK1010.8.1,1694
ZK1010.8.2,1754
ZK1010.9.1,2234
ZK1025.10.1,1250
ZK1025.2.1,906
ZK1025.3.1,1137
ZK1025.4a.1,1216
ZK1025.4b.1,1399
ZK1025.6.1,611
ZK1025.7.1,1495
ZK1025.8.1,906
ZK1025.9.1,1129
ZK1037.1.1,1113
ZK1037.10.1,1674
ZK1037.11.1,1045
ZK1037.13.1,1076
ZK1037.3.1,1005
ZK1037.4a.1,1161
ZK1037.4b.1,1178
ZK1037.5.1,1913
ZK1037.6.1,1589
ZK1037.8.1,960
ZK1037.9.1,1035
ZK105.1.1,608
ZK105.11.1,1170
ZK105.12.1,1077
ZK105.13.1,864
ZK105.14.1,684
ZK105.2.1,1047
ZK105.3.1,2463
ZK105.4.1,741
ZK105.5.1,774
ZK105.6.1,868
ZK105.8.1,1004
ZK1053.1.1,1029
ZK1053.2.1,1718
ZK1053.3.1,2485
ZK1053.4.1,2243
ZK1053.5.1,1010
ZK1053.6.1,1509
ZK1055.1.1,4666
ZK1055.2.1,1313
ZK1055.4.1,3587
ZK1055.4.2,1280
ZK1055.6a.1,2383
ZK1055.6a.2,1929
ZK1055.6b.1,1760
ZK1055.6c.1,162
ZK1055.7.1,1771
ZK1058.1.1,2476
ZK1058.2.1,2848
ZK1058.3.1,1137
ZK1058.4.1,1615
ZK1058.5.1,888
ZK1058.6.1,1114
ZK1058.6.2,1120
ZK1058.6.3,1018
ZK1058.9a.1,1255
ZK1058.9b.1,675
ZK1067.1a.1,4336
ZK1067.1b.1,3789
ZK1067.1c.1,4262
ZK1067.1d.1,4287
ZK1067.2a.1,7077
ZK1067.2a.2,7795
ZK1067.2b.1,7332
ZK1067.3.1,1293
ZK1067.4.1,1722
ZK1067.5.1,3427
ZK1067.6a.1,2375
ZK1067.6b.1,1041
ZK1067.7.1,1405
ZK1073.1.1,1437
ZK1073.1.2,1323
ZK1086.1a.1,2742
ZK1086.1b.1,2727
ZK1086.2.1,619
ZK1086.3.1,1050
ZK1098.10a.1,4963
ZK1098.10a.2,4898
ZK1098.10b.1,3930
ZK1098.10c.1,1641
ZK1098.10d.1,4020
ZK1098.10e.1,4047
ZK1098.10f.1,2727
ZK1098.10g.1,2523
ZK1098.10h.1,2487
ZK1098.10i.1,2600
ZK1098.10j.1,1620
ZK1098.10k.1,981
ZK1098.10l.1,1611
ZK1098.10m.1,1785
ZK1098.10n.1,1629
ZK1098.10o.1,2541
ZK1098.10p.1,1725
ZK1098.11.1,383
ZK1098.12.1,589
ZK1098.1a.1,2286
ZK1098.1b.1,1242
ZK1098.1c.1,2088
ZK1098.2.1,2062
ZK1098.3.1,2925
ZK1098.4.1,1064
ZK1098.5.1,621
ZK1098.6.1,923
ZK1098.7.1,449
ZK1098.8.1,2983
ZK1098.9.1,320
ZK112.1.1,1773
ZK112.2a.1,4756
ZK112.2b.1,4310
ZK112.2c.1,2913
ZK112.2d.1,2904
ZK112.2e.1,2751
ZK112.2f.1,2742
ZK112.2g.1,4541
ZK112.2g.2,4278
ZK112.2g.3,4050
ZK112.2h.1,2565
ZK112.4.1,303
ZK112.6.1,1171
ZK112.7.1,10252
ZK1127.1.1,1242
ZK1127.10.1,1328
ZK1127.11.1,2627
ZK1127.12.1,842
ZK1127.12.2,766
ZK1127.13.1,491
ZK1127.2.1,1812
ZK1127.2.2,1825
ZK1127.3.1,774
ZK1127.4.1,1140
ZK1127.5.1,1218
ZK1127.7.1,2952
ZK1127.9a.1,2912
ZK1127.9b.1,2718
ZK1127.9c.1,3109
ZK1127.9c.2,3263
ZK1127.9c.3,3082
ZK1127.9c.4,3236
ZK1127.9d.1,699
ZK1128.1.1,1325
ZK1128.2a.1,1609
ZK1128.2b.1,1395
ZK1128.3.1,1124
ZK1128.4.1,968
ZK1128.5.1,1547
ZK1128.6a.1,1987
ZK1128.6b.1,1891
ZK1128.6b.2,1796
ZK1128.6b.3,3817
ZK1128.7.1,826
ZK1128.8a.1,721
ZK1128.8b.1,895
ZK1151.1a.1,11085
ZK1151.1b.1,10731
ZK1151.1c.1,15218
ZK1151.1d.1,10182
ZK1151.1e.1,9995
ZK1151.1f.1,9933
ZK1151.1h.1,10275
ZK1151.1i.1,4725
ZK1151.1j.1,15137
ZK1151.1k.1,14460
ZK1151.1l.1,15180
ZK1151.1m.1,14841
ZK1151.1n.1,10695
ZK1151.1o.1,10353
ZK1193.1.1,932
ZK1193.2a.1,6434
ZK1193.2b.1,3098
ZK1193.2b.2,1296
ZK1193.2b.3,1057
ZK1193.5a.1,2050
ZK1193.5c.1,2394
ZK1193.5c.2,2248
ZK1193.5d.1,2069
ZK1193.5d.2,2049
ZK1193.5d.3,2414
ZK1193.5d.4,1847
ZK1193.5d.5,1626
ZK1193.5e.1,1398
ZK121.1a.1,515
ZK121.1b.1,291
ZK121.2.1,1698
ZK1225.1.1,1193
ZK1225.2.1,1437
ZK1225.4.1,1599
ZK1225.5.1,1576
ZK1225.6.1,324
ZK1236.1.1,2080
ZK1236.2.1,1240
ZK1236.3a.1,2672
ZK1236.3b.1,2658
ZK1236.5.1,510
ZK1236.6.1,673
ZK1236.7a.1,1170
ZK1236.7b.1,909
ZK1236.9a.1,754
ZK1236.9b.1,818
ZK1240.1.1,1218
ZK1240.11.1,581
ZK1240.2.1,1155
ZK1240.3a.1,1295
